Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1770,12704,2014/02/09,Low,44,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Carlos Soltero,Northern Cape,Western,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2014/02/09
1771,12704,2014/02/09,Low,28,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Carlos Soltero,Northern Cape,Western,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2014/02/11
1781,12771,2013/01/17,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,Northern Cape,Western,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,2013/01/17
1782,12771,2013/01/17,Critical,46,78.08,0.01,Regular Air,-43.10,1.68,1.57,Carlos Soltero,Northern Cape,Western,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2013/01/19
1806,12929,2014/08/30,Critical,19,5297.47,0.02,Delivery Truck,-158.93,270.98,50,Jim Radford,Northern Cape,Western,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2014/08/31
1807,12929,2014/08/30,Critical,20,95.3,0,Regular Air,29.68,4.48,1.22,Jim Radford,Northern Cape,Western,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,2014/08/31
1842,13280,2013/09/11,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Northern Cape,Western,Small Business,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,2013/09/12
1843,13280,2013/09/11,High,49,318.7585,0.1,Regular Air,-160.95,7.99,5.03,Grant Carroll,Northern Cape,Western,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2013/09/12
1848,13313,2013/07/16,Not Specified,47,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye Norling,Northern Cape,Western,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,2013/07/17
1855,13346,2012/11/15,Low,44,268.34,0.09,Regular Air,-240.83,6.48,8.88,Doug Bickford,Northern Cape,Western,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,2012/11/20
1913,13702,2011/09/10,Low,6,209,0.08,Regular Air,12.32,35.44,7.5,Grant Carroll,Northern Cape,Western,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,0.38,2011/09/14
1928,13795,2014/03/10,Not Specified,30,501.32,0.04,Regular Air,-119.08,15.99,13.18,Muhammed MacIntyre,Northern Cape,Western,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2014/03/13
1929,13795,2014/03/10,Not Specified,23,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,Northern Cape,Western,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,2014/03/13
1930,13795,2014/03/10,Not Specified,37,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,Northern Cape,Western,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38,2014/03/11
1978,14116,2011/10/09,High,1,40.1,0.09,Regular Air,-16.07,30.98,11.63,Doug Bickford,Northern Cape,Western,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,2011/10/11
1979,14116,2011/10/09,High,42,1414.05,0.09,Regular Air,161.48,34.54,14.72,Doug Bickford,Northern Cape,Western,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,2011/10/10
2013,14372,2012/10/23,Critical,34,5350.61,0.09,Delivery Truck,-1059.20,170.98,60.49,Beth Thompson,Northern Cape,Western,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,2012/10/25
2058,14726,2012/01/08,Low,15,310.87,0.07,Regular Air,-21.48,20.95,4,Ralph Knight,Northern Cape,Western,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2012/01/08
2070,14819,2014/01/25,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl Jackson,Northern Cape,Western,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,2014/01/27
2071,14819,2014/01/25,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,Northern Cape,Western,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2014/01/26
2114,15106,2014/06/27,Not Specified,42,283.58,0.03,Regular Air,-14.23,6.64,4.95,Dorothy Badders,Northern Cape,Western,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,2014/06/29
2115,15106,2014/06/27,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,Northern Cape,Western,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2014/06/27
2116,15106,2014/06/27,Not Specified,35,82.15,0.03,Regular Air,-6.33,2.21,1.12,Dorothy Badders,Northern Cape,Western,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,2014/06/29
2117,15108,2013/08/27,High,50,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina Latchford,Northern Cape,Western,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2013/08/29
2129,15205,2014/02/17,Critical,18,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Julia West,Northern Cape,Western,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2014/02/19
2130,15205,2014/02/17,Critical,42,1753.51,0.02,Regular Air,155.72,39.98,9.2,Julia West,Northern Cape,Western,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2014/02/18
2161,15591,2012/06/06,Critical,31,426.34,0,Regular Air,73.53,12.58,5.16,Brad Eason,Northern Cape,Western,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2012/06/08
2206,15907,2014/03/11,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,Northern Cape,Western,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2014/03/13
2207,15907,2014/03/11,High,36,3722.29,0.04,Express Air,950.68,105.98,13.99,Thomas Seio,Northern Cape,Western,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2014/03/14
2208,15907,2014/03/11,High,4,28.05,0.09,Regular Air,-5.41,7.04,2.17,Thomas Seio,Northern Cape,Western,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,2014/03/12
2209,15937,2012/11/06,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,Monica Federle,Northern Cape,Western,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2012/11/10
2210,15937,2012/11/06,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,Monica Federle,Northern Cape,Western,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2012/11/15
2221,16039,2012/05/16,High,3,121.12,0.1,Regular Air,-118.82,43.98,1.99,Michelle Lonsdale,Northern Cape,Western,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,2012/05/17
2246,16193,2012/04/09,Not Specified,8,300.2,0,Regular Air,6.41,34.76,8.22,Frank Price,Northern Cape,Western,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2012/04/11
2247,16193,2012/04/09,Not Specified,29,1364.8025,0.07,Regular Air,-183.68,55.99,5,Frank Price,Northern Cape,Western,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2012/04/11
2281,16423,2012/08/05,Medium,19,128.21,0.05,Regular Air,-55.13,6.48,6.57,Bryan Davis,Northern Cape,Western,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,2012/08/07
2283,16451,2013/07/22,Not Specified,9,252.79,0.09,Regular Air,58.23,30.56,2.99,Don Jones,Northern Cape,Western,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,2013/07/23
2294,16545,2014/05/09,Not Specified,10,50.97,0.09,Regular Air,4.45,5.16,0.73,Carlos Soltero,Northern Cape,Western,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,2014/05/11
2295,16545,2014/05/09,Not Specified,1,4.99,0.04,Regular Air,-3.06,3.68,1.32,Carlos Soltero,Northern Cape,Western,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,2014/05/11
2296,16547,2013/02/18,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,Northern Cape,Western,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2013/02/20
2297,16547,2013/02/18,Not Specified,8,1749.64,0.04,Delivery Truck,-533.23,218.75,69.64,Nicole Hansen,Northern Cape,Western,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2013/02/18
2316,16706,2012/06/27,High,47,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth Thompson,Northern Cape,Western,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2012/06/28
2317,16706,2012/06/27,High,6,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth Thompson,Northern Cape,Western,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,2012/06/28
2318,16706,2012/06/27,High,49,6175.777,0.07,Express Air,1881.58,155.99,3.9,Beth Thompson,Northern Cape,Western,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,2012/06/29
2323,16741,2014/09/30,Medium,6,157.97,0.01,Regular Air,-42.38,22.84,16.87,Nicole Hansen,Northern Cape,Western,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2014/10/01
2346,16932,2014/04/15,Critical,25,144.84,0.09,Regular Air,-120.99,5.78,8.09,Carlos Soltero,Northern Cape,Western,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,2014/04/16
2347,16932,2014/04/15,Critical,20,127.16,0.09,Regular Air,12.88,6.7,1.56,Carlos Soltero,Northern Cape,Western,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2014/04/15
2383,17283,2011/09/14,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,Dorothy Badders,Northern Cape,Western,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,2011/09/15
2384,17286,2014/09/21,High,7,1810.67,0.09,Delivery Truck,-541.87,270.98,50,Muhammed MacIntyre,Northern Cape,Western,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2014/09/22
2402,17409,2014/08/17,Not Specified,31,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,Northern Cape,Western,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2014/08/19
2445,17764,2013/09/16,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Northern Cape,Western,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2013/09/16
2483,18080,2013/06/22,High,7,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Sylvia Foulston,Northern Cape,Western,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2013/06/23
2487,18113,2012/08/28,Not Specified,27,3316.08,0.08,Delivery Truck,-514.32,130.98,30,Becky Castell,Northern Cape,Western,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,2012/08/30
2489,18144,2013/02/07,Critical,48,207.08,0.09,Regular Air,-131.82,4.28,5.17,Dorothy Wardle,Northern Cape,Western,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,0.4,2013/02/09
2490,18144,2013/02/07,Critical,8,234.28,0.09,Regular Air,-65.42,28.28,13.99,Dorothy Wardle,Northern Cape,Western,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,2013/02/09
2491,18144,2013/02/07,Critical,41,1779.8915,0.09,Regular Air,-250.17,55.99,5,Dorothy Wardle,Northern Cape,Western,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2013/02/09
2520,18308,2013/10/09,Not Specified,30,114.12,0.05,Regular Air,15.73,3.8,1.49,Ann Chong,Northern Cape,Western,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2013/10/11
2521,18308,2013/10/09,Not Specified,15,436.05,0.09,Regular Air,-92.58,30.73,4,Ann Chong,Northern Cape,Western,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,2013/10/09
2522,18308,2013/10/09,Not Specified,49,5247.4835,0,Regular Air,1465.87,125.99,8.08,Ann Chong,Northern Cape,Western,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2013/10/10
2615,18887,2014/12/05,Not Specified,9,173.417,0,Regular Air,18.23,20.99,0.99,Clay Rozendal,Northern Cape,Western,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2014/12/07
2624,19010,2013/06/07,Low,18,23792.93,0,Regular Air,10951.31,1270.99,19.99,Grant Carroll,Northern Cape,Western,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,2013/06/09
2637,19078,2013/07/27,Critical,21,256.12,0.03,Regular Air,-18.19,11.97,4.98,Brendan Dodson,Northern Cape,Western,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,2013/07/28
2643,19138,2011/09/05,Low,30,387,0.01,Express Air,-31.45,12.28,6.13,Carlos Daly,Northern Cape,Western,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2011/09/10
2726,19655,2013/01/11,High,31,1143.45,0.06,Regular Air,304.42,39.24,1.99,Alan Barnes,Northern Cape,Western,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,2013/01/12
2727,19686,2014/08/15,Medium,2,42.31,0.06,Regular Air,-53.08,17.98,8.51,Alan Barnes,Northern Cape,Western,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2014/08/15
2728,19686,2014/08/15,Medium,11,152.67,0.04,Regular Air,12.76,12.95,4.98,Alan Barnes,Northern Cape,Western,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,2014/08/17
2768,20007,2013/08/05,Not Specified,49,82.61,0.08,Regular Air,-46.25,1.68,1.57,Nicole Hansen,Northern Cape,Western,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2013/08/06
2782,20071,2011/09/17,Medium,31,789.94,0.1,Delivery Truck,-190.41,25.98,14.36,Cari Schnelling,Northern Cape,Western,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2011/09/19
2796,20160,2011/10/22,Low,42,435.24,0.08,Express Air,174.89,10.31,1.79,Chad Cunningham,Northern Cape,Western,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,2011/10/24
2811,20263,2013/11/14,Medium,8,473.7,0.05,Regular Air,72.51,59.78,10.29,Bryan Mills,Northern Cape,Western,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,2013/11/15
2812,20263,2013/11/14,Medium,33,553.5625,0.08,Regular Air,-76.86,20.99,1.25,Bryan Mills,Northern Cape,Western,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,2013/11/16
2935,21285,2014/07/03,Medium,32,54.78,0.02,Regular Air,-30.54,1.68,1.57,Adrian Hane,Northern Cape,Western,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2014/07/04
2936,21285,2014/07/03,Medium,47,304.83,0.1,Regular Air,23.82,7.08,2.35,Adrian Hane,Northern Cape,Western,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,2014/07/05
2956,21383,2013/01/30,Low,31,16066.85,0.07,Regular Air,7416.43,574.74,24.49,Rick Reed,Northern Cape,Western,Consumer,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box,0.37,2013/02/04
2999,21607,2012/03/15,Not Specified,17,618.9,0.09,Regular Air,54.92,36.55,13.89,Heather Kirkland,Northern Cape,Western,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,2012/03/17
3006,21636,2013/08/10,Low,35,1665.0395,0.02,Regular Air,366.51,55.99,3.3,Fred Wasserman,Northern Cape,Western,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,2013/08/10
3052,21889,2014/04/01,Low,21,1049.79,0.08,Regular Air,135.79,51.75,19.99,Becky Castell,Northern Cape,Western,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,2014/04/08
3053,21889,2014/04/01,Low,16,817.18,0.1,Regular Air,103.38,55.29,5.08,Becky Castell,Northern Cape,Western,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,2014/04/03
3089,22151,2014/07/31,High,49,465.83,0.1,Regular Air,-79.72,9.65,6.22,Beth Thompson,Northern Cape,Western,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,2014/07/31
3110,22342,2013/05/29,Low,13,241.706,0,Regular Air,-92.96,20.99,3.3,Claudia Miner,Northern Cape,Western,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,2013/06/05
3135,22469,2014/10/11,High,44,275.91,0.1,Regular Air,-162.37,7.99,5.03,Jack Lebron,Northern Cape,Western,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2014/10/13
3138,22501,2014/05/18,High,2,30.83,0.04,Express Air,7.27,7.64,1.39,Alan Barnes,Northern Cape,Western,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,2014/05/19
3140,22532,2014/01/08,Critical,13,121.66,0.03,Regular Air,-11.80,8.85,5.6,Carlos Soltero,Northern Cape,Western,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,2014/01/08
3244,23264,2014/12/07,Critical,16,108.42,0.02,Regular Air,-50.82,6.48,6.81,Clay Rozendal,Northern Cape,Western,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,0.36,2014/12/09
3245,23264,2014/12/07,Critical,27,78.47,0.06,Regular Air,17.99,2.88,0.99,Clay Rozendal,Northern Cape,Western,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,2014/12/09
3284,23488,2013/01/06,Critical,30,26133.39,0.04,Delivery Truck,-11053.60,880.98,44.55,Julia West,Northern Cape,Western,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,2013/01/07
3300,23584,2012/03/12,Critical,14,2671.21,0.06,Delivery Truck,636.18,200.97,15.59,Alan Barnes,Northern Cape,Western,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,2012/03/14
3355,24007,2014/08/26,Low,26,531.66,0.08,Regular Air,135.65,20.89,1.99,Joy Bell,Northern Cape,Western,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,2014/09/02
3356,24007,2014/08/26,Low,28,317.85,0.06,Regular Air,-13.95,11.58,6.97,Joy Bell,Northern Cape,Western,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,2014/09/02
3357,24007,2014/08/26,Low,42,163.08,0.09,Regular Air,66.17,4.13,0.5,Joy Bell,Northern Cape,Western,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,2014/08/30
3359,24038,2013/02/20,High,38,103.07,0.1,Regular Air,-0.95,2.78,1.34,Jack Lebron,Northern Cape,Western,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,2013/02/22
3371,24097,2014/08/04,High,1,17.19,0,Regular Air,-35.34,14.48,1.99,Anthony Johnson,Northern Cape,Western,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49,2014/08/04
3372,24097,2014/08/04,High,27,2689.48,0.04,Regular Air,399.93,99.99,19.99,Anthony Johnson,Northern Cape,Western,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,2014/08/06
3373,24097,2014/08/04,High,2,15.31,0.01,Regular Air,-8.15,4.98,4.86,Anthony Johnson,Northern Cape,Western,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,2014/08/06
3380,24128,2014/11/23,High,13,270.63,0.1,Regular Air,7.07,21.98,8.32,Eugene Barchas,Northern Cape,Western,Corporate,Office Supplies,Paper,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,Wrap Bag,0.39,2014/11/25
